timestamp,X,Y,Z
654000,18348.729894,5021.770723,49516.583769
655000,18348.738785,5021.767267,49516.579446
656000,18348.738846,5021.694408,49516.554878
657000,18348.773873,5021.705732,49516.572444
658000,18348.651085,5021.627436,49516.534938
659000,18348.735857,5021.701753,49516.492338
660000,18348.691661,5021.695017,49516.567803
661000,18348.725658,5021.694588,49516.513690
662000,18348.784278,5021.716812,49516.554674
663000,18348.712129,5021.725223,49516.547883
664000,18348.713867,5021.694889,49516.582284
665000,18348.698102,5021.735659,49516.525127
666000,18348.700031,5021.691404,49516.577804
667000,18348.756200,5021.702345,49516.523507
668000,18348.745780,5021.680635,49516.544811
669000,18348.665939,5021.689927,49516.554812
670000,18348.683995,5021.717085,49516.508579
