timestamp,abs_p,diff_p,p_alt
15207000,99791.746528,-0.019120,121.693299
15208000,99791.740496,-0.002889,121.698403
15209000,99791.759624,-0.007553,121.688263
15210000,99791.748472,0.011252,121.676128
15211000,99791.752305,0.000390,121.706960
15212000,99791.757149,-0.016009,121.705029
15213000,99791.723358,-0.018184,121.698564
15214000,99791.741940,0.005211,121.696830
15215000,99791.753120,0.013546,121.704848
15216000,99791.745956,-0.003325,121.685863
15217000,99791.742259,0.013728,121.704593
15218000,99791.760495,0.009623,121.694709
15219000,99791.759982,-0.008442,121.693588
15220000,99791.758379,-0.000880,121.693078
15221000,99791.757795,-0.014980,121.706835
15222000,99791.741819,0.024118,121.696997
15223000,99791.773058,0.002692,121.704582
15224000,99791.753477,-0.010259,121.692903
15225000,99791.756120,-0.007339,121.684947
15226000,99791.738211,0.016759,121.708117
15227000,99791.738998,-0.001086,121.704857
15228000,99791.765435,0.000204,121.678220
15229000,99791.751989,-0.008940,121.691780
15230000,99791.763703,-0.000170,121.697956
15231000,99791.756160,0.006475,121.685890
15232000,99791.763576,-0.007742,121.693391
15233000,99791.769756,-0.010854,121.701852
15234000,99791.775218,-0.020471,121.680785
15235000,99791.772405,0.010921,121.695771
15236000,99791.759734,-0.007273,121.671309
15237000,99791.759109,-0.014688,121.696577
15238000,99791.764394,-0.008017,121.697911
15239000,99791.760027,0.005642,121.672433
15240000,99791.742955,-0.003696,121.671239
15241000,99791.757858,0.005213,121.705886
15242000,99791.768408,-0.026274,121.694961
15243000,99791.757544,-0.014970,121.709937
15244000,99791.753871,0.016825,121.695316
15245000,99791.771787,0.002242,121.692815
15246000,99791.759526,0.003485,121.704186
15247000,99791.761999,0.019312,121.687553
15248000,99791.764828,0.001902,121.685546
15249000,99791.763654,-0.017407,121.682183
15250000,99791.767491,-0.008752,121.684305
15251000,99791.762581,-0.005855,121.676098
15252000,99791.753170,0.007021,121.700836
15253000,99791.764201,-0.007050,121.667169
15254000,99791.755052,0.013583,121.689768
15255000,99791.756857,-0.014502,121.679415
15256000,99791.755206,0.007344,121.693239
15257000,99791.754441,-0.013380,121.678962
15258000,99791.742713,0.003043,121.683251
15259000,99791.774344,-0.002305,121.712587
15260000,99791.764897,0.009328,121.698000
15261000,99791.756971,0.010735,121.689403
15262000,99791.762227,-0.015998,121.705698
15263000,99791.759810,0.010762,121.690455
15264000,99791.759563,0.003368,121.705500
15265000,99791.768278,0.017207,121.692674
15266000,99791.768056,-0.009167,121.690685
15267000,99791.773983,-0.008282,121.709674
15268000,99791.765829,0.014175,121.684520
15269000,99791.773211,0.005113,121.699375
15270000,99791.777169,-0.021285,121.705414
15271000,99791.749126,0.015231,121.671448
15272000,99791.764003,0.000772,121.678262
15273000,99791.763224,-0.008873,121.682386
15274000,99791.753807,0.000684,121.709260
15275000,99791.764850,-0.007175,121.693057
15276000,99791.782820,0.011132,121.686447
15277000,99791.770366,-0.003562,121.698156
15278000,99791.783806,0.008066,121.694567
15279000,99791.769123,-0.004394,121.698848
15280000,99791.771849,-0.014952,121.709002
15281000,99791.770101,0.017313,121.665248
15282000,99791.765813,-0.011546,121.679036
15283000,99791.754490,-0.007096,121.686870
15284000,99791.762633,0.012757,121.689186
15285000,99791.775278,-0.006670,121.695206
15286000,99791.766424,0.007088,121.700206
15287000,99791.774185,0.011258,121.692474
15288000,99791.771613,-0.003966,121.685782
15289000,99791.754126,0.002585,121.701755
15290000,99791.774469,0.003258,121.682543
15291000,99791.757838,-0.003444,121.701522
15292000,99791.774991,-0.004573,121.695771
15293000,99791.767330,0.011224,121.712327
15294000,99791.770274,0.016395,121.681491
15295000,99791.775947,0.005130,121.692391
15296000,99791.772931,-0.007208,121.704709
15297000,99791.760948,-0.005068,121.682553
15298000,99791.782906,-0.013596,121.683397
15299000,99791.772522,0.002253,121.676121
15300000,99791.774847,-0.002469,121.690968
15301000,99791.771828,-0.007306,121.689245
15302000,99791.781267,0.004140,121.686177
15303000,99791.769213,0.005078,121.696099
15304000,99791.781268,0.007101,121.692474
15305000,99791.771294,0.019062,121.699446
15306000,99791.782242,-0.008554,121.678828
15307000,99791.769983,0.010204,121.685083
15308000,99791.774340,-0.007706,121.669891
15309000,99791.779859,-0.021736,121.679839
15310000,99791.776770,-0.013844,121.685105
15311000,99791.755992,-0.012267,121.687418
15312000,99791.773280,0.007818,121.702496
15313000,99791.790203,0.018334,121.662491
15314000,99791.784663,0.005647,121.698439
15315000,99791.775880,0.008787,121.701863
15316000,99791.769784,0.014309,121.700991
15317000,99791.775250,0.013741,121.685436
15318000,99791.796979,-0.014707,121.691011
15319000,99791.788535,-0.011750,121.699178
15320000,99791.791772,-0.026756,121.678153
15321000,99791.779968,-0.012953,121.703833
15322000,99791.776185,0.020260,121.678644
15323000,99791.771433,-0.015798,121.681753
15324000,99791.769610,0.006230,121.670861
15325000,99791.787473,-0.014294,121.706492
15326000,99791.773092,-0.000455,121.705539
15327000,99791.765944,-0.019582,121.675425
15328000,99791.773361,0.014398,121.668462
15329000,99791.773210,0.001225,121.686141
15330000,99791.764159,-0.025222,121.680009
15331000,99791.782370,-0.006871,121.695921
15332000,99791.769311,-0.004926,121.697672
15333000,99791.775668,0.001224,121.686796
15334000,99791.780620,0.002516,121.680007
15335000,99791.795794,-0.005132,121.690749
15336000,99791.752567,-0.003380,121.689843
15337000,99791.774363,0.002450,121.693121
15338000,99791.786711,-0.004977,121.691821
15339000,99791.802011,-0.017288,121.692562
15340000,99791.787992,-0.006251,121.687238
15341000,99791.773380,-0.003328,121.682145
15342000,99791.768938,-0.009157,121.692562
15343000,99791.793648,-0.007198,121.676824
15344000,99791.786298,-0.007336,121.690565
15345000,99791.777666,-0.001594,121.702201
15346000,99791.764944,0.002168,121.671995
15347000,99791.777518,-0.013254,121.691724
15348000,99791.794795,-0.023620,121.682436
15349000,99791.774616,0.007117,121.684519
15350000,99791.782259,-0.009831,121.690112
15351000,99791.775233,0.002812,121.693052
15352000,99791.769950,0.007016,121.697590
15353000,99791.776745,-0.008255,121.682495
15354000,99791.773688,-0.003609,121.705593
15355000,99791.763531,0.012741,121.678587
15356000,99791.784471,-0.000890,121.693772
15357000,99791.789975,-0.009311,121.684489
15358000,99791.785179,-0.003261,121.685422
15359000,99791.780383,0.002811,121.698581
15360000,99791.801767,0.002602,121.667866
15361000,99791.777249,-0.001542,121.691227
15362000,99791.769071,0.002885,121.690360
15363000,99791.769438,-0.006609,121.684030
15364000,99791.771771,0.011832,121.699769
15365000,99791.797210,0.006438,121.704938
15366000,99791.782006,-0.021844,121.707113
15367000,99791.789687,0.005361,121.703617
15368000,99791.783885,0.004697,121.692266
15369000,99791.799275,0.001349,121.684833
15370000,99791.781490,-0.003168,121.663185
15371000,99791.750981,-0.004103,121.686186
15372000,99791.790568,0.001813,121.684294
15373000,99791.789817,-0.005787,121.675090
15374000,99791.775004,-0.000251,121.696423
15375000,99791.765487,0.001336,121.679312
15376000,99791.762797,0.011069,121.681492
15377000,99791.784445,-0.015119,121.667563
15378000,99791.774446,-0.016737,121.690825
15379000,99791.790277,0.004932,121.688370
15380000,99791.793988,0.015630,121.685557
15381000,99791.796108,0.001120,121.691968
15382000,99791.792060,-0.002136,121.698702
15383000,99791.771933,0.018299,121.683478
15384000,99791.787900,-0.012348,121.693479
15385000,99791.791074,0.013543,121.683754
15386000,99791.807431,-0.014689,121.682334
15387000,99791.786621,0.013645,121.670523
15388000,99791.788266,-0.001954,121.703223
15389000,99791.766242,-0.010364,121.682621
15390000,99791.794442,0.001435,121.689489
15391000,99791.787340,-0.000397,121.701821
15392000,99791.788385,-0.006179,121.687303
15393000,99791.776617,0.012332,121.699502
15394000,99791.779974,-0.001379,121.663852
15395000,99791.773253,0.020298,121.691222
15396000,99791.788760,0.002891,121.707068
15397000,99791.809519,-0.010267,121.700250
15398000,99791.795059,-0.007096,121.683949
15399000,99791.778308,0.000178,121.681262
15400000,99791.785276,-0.001530,121.687072
15401000,99791.803135,-0.004399,121.697653
15402000,99791.785071,0.001017,121.692347
15403000,99791.799508,0.006251,121.697311
15404000,99791.803160,0.002410,121.682221
15405000,99791.795532,-0.000624,121.684420
15406000,99791.784284,0.009302,121.691866
15407000,99791.800190,-0.016423,121.705291
15408000,99791.805161,0.004035,121.702405
15409000,99791.784862,-0.013543,121.674499
15410000,99791.786397,0.006618,121.672658
15411000,99791.787515,0.001013,121.693224
15412000,99791.803270,-0.005512,121.694296
15413000,99791.789246,-0.012567,121.677533
15414000,99791.764649,-0.004955,121.687571
15415000,99791.795293,-0.000384,121.695452
15416000,99791.796631,-0.021779,121.698089
15417000,99791.804708,-0.005216,121.686114
15418000,99791.796811,0.006104,121.692714
15419000,99791.784186,-0.006204,121.682241
15420000,99791.790283,0.001480,121.702312
15421000,99791.800835,0.005565,121.693737
15422000,99791.802849,-0.000456,121.681994
15423000,99791.809828,0.016511,121.701713
15424000,99791.805920,-0.000547,121.690493
15425000,99791.799129,0.020582,121.702483
15426000,99791.791225,-0.007765,121.694285
15427000,99791.798100,-0.005624,121.683409
15428000,99791.789948,0.000666,121.717626
15429000,99791.785248,-0.012629,121.689564
15430000,99791.794472,0.008741,121.693626
15431000,99791.784441,0.009952,121.689220
15432000,99791.799844,0.015897,121.698446
15433000,99791.786851,-0.001086,121.696663
15434000,99791.803238,0.011596,121.671232
15435000,99791.793384,0.014316,121.690567
15436000,99791.777051,-0.010245,121.693982
15437000,99791.801814,0.011640,121.695890
15438000,99791.789800,0.003725,121.676971
15439000,99791.788200,-0.005733,121.682518
15440000,99791.798751,-0.004545,121.690833
15441000,99791.793912,-0.004853,121.683828
15442000,99791.798335,0.008136,121.689587
15443000,99791.795847,-0.007616,121.681150
15444000,99791.791719,-0.015220,121.701542
15445000,99791.790523,-0.005438,121.688290
15446000,99791.779389,-0.002599,121.689565
15447000,99791.801727,0.004531,121.679149
15448000,99791.816378,0.009612,121.705996
15449000,99791.799615,-0.013175,121.702922
15450000,99791.784863,0.007185,121.694070
15451000,99791.800284,0.023090,121.686931
15452000,99791.812800,-0.014853,121.686416
15453000,99791.798083,-0.005370,121.703619
15454000,99791.814668,0.001343,121.697693
15455000,99791.778503,-0.012565,121.687840
15456000,99791.810231,-0.016600,121.693347
15457000,99791.797281,-0.006702,121.692885
15458000,99791.811633,0.005390,121.687098
15459000,99791.805259,-0.017015,121.682527
15460000,99791.788915,0.010238,121.685355
15461000,99791.808914,-0.021862,121.698406
15462000,99791.802819,-0.005259,121.683574
15463000,99791.786114,-0.004219,121.697028
15464000,99791.814355,0.001691,121.671814
15465000,99791.793506,-0.007892,121.691961
15466000,99791.769460,-0.003278,121.694797
15467000,99791.789268,0.001526,121.679456
15468000,99791.786883,0.007871,121.685019
15469000,99791.793340,0.010753,121.664689
15470000,99791.802452,-0.011041,121.700613
15471000,99791.801132,0.007442,121.698290
15472000,99791.796540,0.011810,121.697115
15473000,99791.816635,0.004825,121.695222
15474000,99791.777325,-0.017817,121.692763
15475000,99791.796656,-0.008017,121.683739
15476000,99791.796210,0.009904,121.673595
15477000,99791.799491,-0.015006,121.694947
15478000,99791.799782,0.001398,121.690284
15479000,99791.809770,0.012548,121.681793
15480000,99791.791234,-0.004750,121.694180
15481000,99791.808412,0.012462,121.702054
15482000,99791.802845,-0.012839,121.678768
15483000,99791.830448,0.007467,121.685409
15484000,99791.802376,-0.004002,121.686829
15485000,99791.790991,0.000749,121.705845
15486000,99791.794729,-0.000939,121.672171
15487000,99791.799684,-0.004929,121.675510
15488000,99791.791460,0.013740,121.683285
15489000,99791.814588,-0.023327,121.680756
15490000,99791.801739,-0.001196,121.698533
15491000,99791.812120,-0.014011,121.703233
15492000,99791.785723,-0.000906,121.673608
15493000,99791.791656,0.004835,121.685321
15494000,99791.801485,0.004752,121.682806
15495000,99791.812595,-0.007378,121.703078
15496000,99791.808944,-0.005851,121.689937
15497000,99791.795668,-0.004393,121.703110
15498000,99791.810726,-0.002230,121.683168
15499000,99791.798732,-0.013368,121.682287
15500000,99791.805620,-0.007708,121.685831
15501000,99791.806679,-0.008456,121.701327
15502000,99791.806186,-0.001249,121.700013
15503000,99791.795176,0.003499,121.679663
15504000,99791.815281,0.017652,121.707534
15505000,99791.803902,-0.026014,121.679390
15506000,99791.837804,-0.008880,121.683500
15507000,99791.812513,-0.000268,121.675308
15508000,99791.806892,-0.004435,121.699049
15509000,99791.820249,-0.011598,121.681802
15510000,99791.806645,-0.012264,121.681403
15511000,99791.793826,-0.012605,121.663559
15512000,99791.806067,0.012097,121.679655
15513000,99791.789478,0.011658,121.706026
15514000,99791.790607,-0.008994,121.697885
15515000,99791.805032,-0.009867,121.684438
15516000,99791.821183,-0.001960,121.691933
15517000,99791.815348,-0.011710,121.697956
15518000,99791.810145,-0.010000,121.689921
15519000,99791.807962,0.008974,121.711641
15520000,99791.806996,-0.010451,121.686089
15521000,99791.806257,0.005506,121.682385
15522000,99791.796477,-0.007223,121.689186
15523000,99791.792828,0.014999,121.707380
15524000,99791.791336,-0.007088,121.680442
15525000,99791.787340,0.006425,121.685419
15526000,99791.810559,0.006602,121.680714
15527000,99791.797813,0.007714,121.692648
15528000,99791.791747,-0.015283,121.677842
15529000,99791.806662,-0.006832,121.697254
15530000,99791.818159,0.009139,121.670594
15531000,99791.807472,-0.007425,121.690770
15532000,99791.803620,0.005005,121.681816
15533000,99791.809710,0.011721,121.703176
15534000,99791.802867,0.012476,121.695498
15535000,99791.808552,-0.009732,121.704523
15536000,99791.794875,-0.008604,121.696425
15537000,99791.794526,-0.003342,121.689368
15538000,99791.798311,0.006761,121.696840
15539000,99791.793710,-0.008749,121.692646
15540000,99791.811787,-0.016200,121.698688
15541000,99791.814461,0.005830,121.678475
15542000,99791.812632,-0.004349,121.702104
15543000,99791.812684,0.009544,121.694948
15544000,99791.807729,0.003716,121.702738
15545000,99791.817513,0.004794,121.691359
15546000,99791.801877,0.004432,121.680062
15547000,99791.806628,0.001934,121.709935
15548000,99791.809682,-0.001766,121.679261
15549000,99791.796795,-0.004167,121.694009
15550000,99791.794358,-0.017218,121.718385
15551000,99791.809957,-0.009507,121.692309
15552000,99791.787813,0.004160,121.694491
15553000,99791.814675,0.006091,121.703951
15554000,99791.805920,-0.016238,121.692453
15555000,99791.800774,-0.007958,121.706287
15556000,99791.782413,0.018511,121.673902
15557000,99791.814100,0.005811,121.675560
15558000,99791.806997,-0.003900,121.681245
15559000,99791.805597,0.011359,121.692638
15560000,99791.806442,0.011861,121.701313
15561000,99791.822117,0.003392,121.679871
15562000,99791.810906,0.008217,121.697001
15563000,99791.815353,0.009982,121.692788
15564000,99791.803758,0.014785,121.707031
15565000,99791.816349,-0.017675,121.685038
15566000,99791.815986,0.012605,121.684671
15567000,99791.814888,-0.004736,121.676143
15568000,99791.810233,-0.006631,121.682242
15569000,99791.817820,0.009673,121.703018
15570000,99791.813037,-0.002826,121.683826
15571000,99791.815201,0.007759,121.668193
15572000,99791.814599,-0.004652,121.682463
15573000,99791.806651,0.000781,121.671963
15574000,99791.805220,0.004168,121.673409
15575000,99791.805258,0.006244,121.673639
15576000,99791.801879,-0.011432,121.701963
15577000,99791.807520,0.000611,121.689081
15578000,99791.794870,0.005742,121.692326
15579000,99791.796262,-0.016814,121.689198
15580000,99791.803121,-0.016751,121.688928
15581000,99791.808616,0.009983,121.695642
15582000,99791.804483,-0.032966,121.695438
15583000,99791.786620,0.016154,121.695579
15584000,99791.808315,-0.005226,121.683330
15585000,99791.800722,0.003693,121.686393
15586000,99791.804064,-0.021621,121.688300
15587000,99791.801283,-0.004656,121.710324
15588000,99791.795388,0.001105,121.686686
15589000,99791.806231,-0.016456,121.684164
15590000,99791.810303,0.000408,121.668298
15591000,99791.825447,0.006371,121.684613
15592000,99791.805214,0.005492,121.683688
15593000,99791.798311,0.001165,121.701478
15594000,99791.804543,-0.007884,121.692060
15595000,99791.811644,0.016369,121.705986
15596000,99791.798951,0.009580,121.693316
15597000,99791.817005,-0.000506,121.692634
15598000,99791.824492,0.008998,121.703458
15599000,99791.802109,0.016761,121.684776
15600000,99791.788023,0.019741,121.698169
15601000,99791.803689,-0.012351,121.683954
15602000,99791.805578,0.006930,121.693338
15603000,99791.795970,0.007260,121.685931
15604000,99791.815917,0.005314,121.686449
15605000,99791.818509,0.003334,121.681472
15606000,99791.808501,-0.012667,121.678594
15607000,99791.822705,-0.010315,121.706362
15608000,99791.792569,0.019448,121.699273
15609000,99791.812449,-0.005609,121.686040
15610000,99791.802956,-0.005016,121.677500
15611000,99791.818364,-0.002846,121.680634
15612000,99791.810863,-0.005368,121.700909
15613000,99791.798687,0.015885,121.694799
15614000,99791.800281,0.006415,121.680557
15615000,99791.807342,0.000832,121.687117
15616000,99791.822781,-0.005970,121.696864
15617000,99791.811005,-0.011218,121.684287
15618000,99791.826624,-0.007338,121.687859
15619000,99791.820047,0.005625,121.681421
15620000,99791.824124,-0.004670,121.696218
15621000,99791.808381,0.004447,121.674115
15622000,99791.798488,-0.020007,121.686028
15623000,99791.806177,0.001233,121.698195
15624000,99791.804472,-0.008973,121.678241
15625000,99791.799042,-0.010979,121.701939
15626000,99791.808459,0.005068,121.705206
15627000,99791.781528,0.002096,121.677597
15628000,99791.816531,0.010237,121.674338
15629000,99791.819055,0.001745,121.678808
15630000,99791.815244,-0.020254,121.693187
15631000,99791.795475,-0.014573,121.652732
15632000,99791.814199,-0.009048,121.664853
15633000,99791.811100,-0.007991,121.678239
15634000,99791.804705,-0.011913,121.688876
15635000,99791.814056,0.016879,121.702199
15636000,99791.829795,-0.003952,121.682875
15637000,99791.813736,-0.017671,121.691554
15638000,99791.800355,-0.003230,121.669340
15639000,99791.818521,0.021117,121.691297
15640000,99791.810213,0.011578,121.690813
15641000,99791.813767,0.004042,121.685075
15642000,99791.805912,-0.006583,121.689424
15643000,99791.799359,-0.001502,121.685663
15644000,99791.809187,-0.013333,121.681094
15645000,99791.814094,0.002043,121.672175
15646000,99791.811592,0.009021,121.700650
15647000,99791.819502,0.016623,121.687021
15648000,99791.803005,0.003605,121.703105
15649000,99791.811397,0.004638,121.686786
15650000,99791.819867,-0.003587,121.685586
15651000,99791.813295,0.005742,121.694500
15652000,99791.797241,-0.004738,121.693187
15653000,99791.800608,0.006777,121.677679
15654000,99791.801148,0.015182,121.699886
15655000,99791.807519,-0.012365,121.689567
15656000,99791.815214,-0.001996,121.691765
15657000,99791.809984,0.008417,121.686303
15658000,99791.815219,0.010246,121.712522
15659000,99791.813795,0.005030,121.690158
15660000,99791.799925,0.016963,121.692527
15661000,99791.822380,-0.009055,121.696594
15662000,99791.809272,-0.000149,121.676772
15663000,99791.824904,0.000660,121.692864
15664000,99791.812453,-0.003356,121.697462
15665000,99791.806326,-0.003992,121.692294
15666000,99791.802719,0.010077,121.684499
15667000,99791.813405,0.008874,121.683943
15668000,99791.803624,-0.001772,121.688708
15669000,99791.796893,0.005091,121.695057
15670000,99791.808210,-0.002150,121.699652
15671000,99791.811131,-0.006401,121.707891
15672000,99791.798891,0.001260,121.686184
15673000,99791.793622,-0.004045,121.696252
15674000,99791.788933,0.001460,121.674898
15675000,99791.818613,-0.002162,121.690465
15676000,99791.804708,0.007262,121.689564
15677000,99791.789443,-0.000100,121.713546
15678000,99791.805618,0.002451,121.702334
15679000,99791.817837,0.005885,121.708912
15680000,99791.811595,0.010377,121.682393
15681000,99791.786577,-0.019378,121.692904
15682000,99791.818938,-0.022495,121.696436
15683000,99791.822332,0.001420,121.708431
15684000,99791.818333,-0.014661,121.674861
15685000,99791.820884,0.008774,121.681976
15686000,99791.804307,-0.006566,121.693683
15687000,99791.806437,-0.000529,121.693436
15688000,99791.803599,-0.001298,121.704524
15689000,99791.796289,-0.003461,121.700766
15690000,99791.810599,-0.020259,121.687287
15691000,99791.798293,-0.002112,121.682768
15692000,99791.798748,-0.001743,121.684212
15693000,99791.826391,-0.010264,121.695781
15694000,99791.813813,-0.004324,121.685963
15695000,99791.812872,-0.010587,121.687093
15696000,99791.809512,0.005077,121.689690
15697000,99791.785147,-0.005846,121.691145
15698000,99791.805008,-0.005142,121.680122
15699000,99791.799358,-0.007788,121.706376
15700000,99791.794098,-0.010489,121.704429
15701000,99791.797017,0.008222,121.697813
15702000,99791.804223,-0.005515,121.703517
15703000,99791.798072,-0.005177,121.692299
15704000,99791.794847,-0.006067,121.686681
15705000,99791.793685,0.014497,121.689998
15706000,99791.810085,-0.008002,121.700005
15707000,99791.802441,-0.008845,121.702120
15708000,99791.811472,-0.001308,121.702446
15709000,99791.801333,0.014926,121.703319
15710000,99791.781867,0.003191,121.704759
15711000,99791.795174,0.004415,121.688368
15712000,99791.799991,0.002923,121.693844
15713000,99791.810061,0.009325,121.680530
15714000,99791.817370,0.011329,121.702542
15715000,99791.805013,-0.011842,121.689859
15716000,99791.801481,-0.000607,121.690618
15717000,99791.798518,-0.007903,121.697645
15718000,99791.809158,-0.014802,121.687350
15719000,99791.824379,0.008797,121.689770
15720000,99791.799017,0.009316,121.699754
15721000,99791.807042,0.010403,121.691769
15722000,99791.800517,0.000264,121.677830
15723000,99791.802263,-0.012443,121.676582
15724000,99791.828150,0.013762,121.676039
15725000,99791.803772,0.007650,121.682275
15726000,99791.808482,0.021260,121.684123
15727000,99791.813200,-0.001067,121.676169
15728000,99791.809564,-0.001429,121.672969
15729000,99791.803144,-0.000701,121.700321
15730000,99791.802302,-0.004994,121.691952
15731000,99791.791082,-0.008790,121.700556
15732000,99791.800814,-0.002810,121.677535
15733000,99791.805308,0.005450,121.703826
15734000,99791.789060,-0.013294,121.686512
15735000,99791.809886,0.021302,121.700924
15736000,99791.815674,-0.001579,121.683853
15737000,99791.807412,-0.003541,121.700816
15738000,99791.795058,-0.009653,121.688227
15739000,99791.816062,0.006321,121.693889
15740000,99791.803814,-0.008876,121.690560
15741000,99791.806225,0.018510,121.697610
15742000,99791.805924,-0.007225,121.676691
15743000,99791.813895,-0.004533,121.691536
15744000,99791.809330,-0.011299,121.678226
15745000,99791.811113,-0.012275,121.696910
15746000,99791.808721,-0.017567,121.684699
15747000,99791.811093,-0.016791,121.706047
15748000,99791.794966,-0.008731,121.682721
15749000,99791.781173,-0.004600,121.663321
15750000,99791.801235,0.004011,121.695324
15751000,99791.794337,-0.011269,121.690746
15752000,99791.803882,-0.000603,121.680764
15753000,99791.800550,-0.002981,121.669869
15754000,99791.794501,0.010442,121.687798
15755000,99791.789137,-0.007067,121.667591
15756000,99791.795322,-0.001752,121.676675
15757000,99791.815343,0.000680,121.677885
15758000,99791.828249,-0.002361,121.680596
15759000,99791.797786,0.000232,121.681234
15760000,99791.805885,0.002719,121.698538
15761000,99791.820330,0.000907,121.697120
15762000,99791.791756,-0.016462,121.673494
15763000,99791.814646,0.000635,121.703211
15764000,99791.806358,0.000080,121.682905
15765000,99791.800663,-0.015031,121.698869
15766000,99791.800591,-0.003802,121.709501
15767000,99791.819993,-0.009773,121.696215
15768000,99791.798618,0.013446,121.685964
15769000,99791.818352,0.004400,121.698280
15770000,99791.800886,0.002984,121.679617
15771000,99791.806415,-0.002370,121.687323
15772000,99791.817816,-0.005306,121.690498
15773000,99791.812890,-0.006720,121.701895
15774000,99791.798906,0.008443,121.686805
15775000,99791.808807,0.002484,121.691668
15776000,99791.812300,0.008812,121.706072
15777000,99791.817878,0.007010,121.681936
15778000,99791.809471,0.021957,121.681056
15779000,99791.797429,-0.005514,121.684801
15780000,99791.806825,0.003111,121.676878
15781000,99791.793127,-0.004834,121.673969
15782000,99791.790674,-0.020686,121.687721
15783000,99791.791238,0.005159,121.692939
15784000,99791.811875,-0.001365,121.680923
15785000,99791.791819,0.005117,121.690976
15786000,99791.820671,0.006568,121.690281
15787000,99791.806796,-0.003968,121.673616
15788000,99791.796499,0.008205,121.684273
15789000,99791.794879,-0.006357,121.683490
15790000,99791.816278,0.018921,121.686962
15791000,99791.802574,-0.009903,121.681479
15792000,99791.802306,0.017905,121.675114
15793000,99791.802929,0.000990,121.688205
15794000,99791.812484,-0.017961,121.683586
15795000,99791.817664,-0.022711,121.687818
15796000,99791.808274,0.003149,121.683090
15797000,99791.801590,0.004287,121.694303
15798000,99791.812478,-0.014324,121.698820
15799000,99791.799802,-0.010712,121.698688
15800000,99791.823705,-0.002555,121.693248
15801000,99791.803944,-0.006231,121.700504
15802000,99791.799518,-0.003176,121.684935
15803000,99791.791541,-0.000521,121.678348
15804000,99791.802221,0.014097,121.695474
15805000,99791.807287,0.002512,121.688730
15806000,99791.815509,-0.003436,121.698010
15807000,99791.799259,-0.018797,121.683874
15808000,99791.793690,-0.004902,121.692350
15809000,99791.808732,-0.001149,121.697297
15810000,99791.803804,-0.003625,121.694209
15811000,99791.796527,-0.009692,121.682689
15812000,99791.825297,0.007311,121.695074
15813000,99791.805006,-0.013127,121.681800
15814000,99791.814121,-0.007034,121.681849
15815000,99791.814748,0.019249,121.700947
15816000,99791.814049,-0.003265,121.679056
15817000,99791.807504,0.004455,121.687341
15818000,99791.776058,0.001531,121.694441
15819000,99791.820798,-0.004074,121.674301
15820000,99791.817629,0.005358,121.687576
15821000,99791.803954,0.005709,121.694378
15822000,99791.791767,-0.011626,121.671972
15823000,99791.814424,0.011117,121.691848
15824000,99791.799886,0.007980,121.669752
15825000,99791.807622,-0.007884,121.691839
15826000,99791.810995,-0.000623,121.694379
15827000,99791.820263,-0.018564,121.686063
15828000,99791.819953,-0.013821,121.696140
15829000,99791.811942,0.000205,121.682123
15830000,99791.810513,-0.001495,121.703861
15831000,99791.800851,0.001721,121.689454
15832000,99791.803225,0.008071,121.678492
15833000,99791.790293,0.001869,121.691875
15834000,99791.820087,0.000295,121.680469
15835000,99791.786388,-0.014650,121.690974
15836000,99791.804391,-0.013953,121.691807
15837000,99791.792895,-0.001516,121.684312
15838000,99791.789943,-0.012567,121.672006
15839000,99791.796306,-0.011052,121.705228
15840000,99791.792845,0.009013,121.681059
15841000,99791.807070,-0.004245,121.673899
15842000,99791.810673,-0.007074,121.692106
15843000,99791.797739,-0.003524,121.696729
15844000,99791.793751,-0.003649,121.679131
15845000,99791.794930,-0.005077,121.697369
15846000,99791.810408,0.020291,121.680705
15847000,99791.803281,-0.009115,121.695164
15848000,99791.801116,-0.004583,121.687495
15849000,99791.812486,0.002315,121.693937
15850000,99791.797663,-0.027265,121.686498
15851000,99791.803719,-0.013082,121.682733
15852000,99791.816326,0.007610,121.699463
15853000,99791.808982,-0.002451,121.679938
15854000,99791.820462,-0.007922,121.699906
15855000,99791.806082,0.004774,121.692571
15856000,99791.820034,0.007954,121.701822
15857000,99791.803463,0.002054,121.691322
15858000,99791.810518,0.013320,121.685674
15859000,99791.809105,-0.030409,121.697899
15860000,99791.803571,0.029872,121.681551
15861000,99791.802169,0.019733,121.686265
15862000,99791.813119,-0.005665,121.698350
15863000,99791.809050,0.002210,121.676379
15864000,99791.811848,0.012181,121.682202
15865000,99791.794646,-0.003291,121.686601
15866000,99791.804636,-0.003966,121.680378
15867000,99791.793794,0.006936,121.682037
15868000,99791.814012,-0.001929,121.681920
15869000,99791.792098,0.010858,121.693390
15870000,99791.819374,0.006489,121.687992
15871000,99791.819401,-0.002752,121.680863
15872000,99791.808815,0.009300,121.701637
15873000,99791.808150,-0.007486,121.687216
15874000,99791.807372,-0.001206,121.684343
15875000,99791.808388,-0.001158,121.706570
15876000,99791.820483,0.006426,121.691613
15877000,99791.807622,-0.008368,121.687955
15878000,99791.809221,-0.000005,121.689833
15879000,99791.803149,0.015820,121.689132
15880000,99791.808995,0.006177,121.689491
15881000,99791.805204,-0.011083,121.681782
15882000,99791.790062,-0.003750,121.688513
15883000,99791.798069,0.004118,121.695133
15884000,99791.799323,0.016383,121.686938
15885000,99791.809683,-0.001600,121.691662
15886000,99791.802735,-0.006043,121.677821
